id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
70	28	2	bubble	-1070.9	1924.4	1.250	1.250	1.00	1	ffffff	140x42			-1070.9	1898.1	175.0	52.5
71	28	2	enemy1	333.3	26.7	3.000	3.000	1.00	1	ffffff	16x17			333.3	1.2	48.0	51.0
72	28	2	heart	939.4	-342.4	0.681	0.942	0.24	1	ffffff	32x32			939.4	-342.4	21.8	30.2
73	28	2	enemy1	226.0	419.4	3.000	3.000	1.00	1	ffffff	16x17			226.0	393.9	48.0	51.0
74	28	2	enemy1	-60.2	244.4	3.000	3.000	1.00	1	ffffff	16x17			-60.2	218.9	48.0	51.0
75	28	2	graveyard_evil_tree	1929.1	-1233.6	1.194	1.175	1.00	1	ffffff	99x103			1929.1	-1278.4	118.2	121.0
76	28	2	fire	-1058.9	-573.6	2.500	2.500	1.00	1	ffffff	24x24			-1058.9	-585.6	60.0	60.0
77	28	2	enemy1	803.6	629.9	-3.000	3.000	1.00	1	ffffff	16x17			803.6	604.4	48.0	51.0
78	28	2	gem	220.9	757.2	2.000	2.000	1.00	1	ffffff	16x16			220.9	741.2	32.0	32.0
79	28	2	gem	725.3	717.2	2.000	2.000	1.00	1	ffffff	16x16			725.3	701.2	32.0	32.0
80	28	2	gem	236.8	783.7	2.000	2.000	1.00	1	ffffff	16x16			236.8	767.7	32.0	32.0
81	28	2	fire	165.1	578.4	2.500	2.500	1.00	1	ffffff	24x24			165.1	566.4	60.0	60.0
82	28	2	graveyard_evil_tree	-1094.9	1214.4	1.209	1.242	1.00	1	ffffff	99x103			-1094.9	1167.1	119.7	127.9
83	28	2	heart	-789.1	-1280.5	0.567	0.786	0.38	1	ffffff	32x32			-789.1	-1280.5	18.2	25.1
84	28	2	fire	669.1	-861.6	2.500	2.500	1.00	1	ffffff	24x24			669.1	-873.6	60.0	60.0
85	28	2	enemy1	512.9	171.8	3.000	3.000	1.00	1	ffffff	16x17			512.9	146.3	48.0	51.0
86	28	2	heart	508.2	-1496.1	0.565	0.783	0.38	1	ffffff	32x32			508.2	-1496.1	18.1	25.1
87	28	2	enemy1	281.0	557.5	3.000	3.000	1.00	1	ffffff	16x17			281.0	532.0	48.0	51.0
88	28	2	fire	1149.1	1826.4	2.500	2.500	1.00	1	ffffff	24x24			1149.1	1814.4	60.0	60.0
89	28	2	fire	1125.1	-549.6	2.500	2.500	1.00	1	ffffff	24x24			1125.1	-561.6	60.0	60.0
90	28	2	enemy1	1041.0	215.3	-3.000	3.000	1.00	1	ffffff	16x17			1041.0	189.8	48.0	51.0
91	28	2	gem	203.6	598.4	2.000	2.000	1.00	1	ffffff	16x16			203.6	582.4	32.0	32.0
92	28	2	fire	-1682.9	1826.4	2.500	2.500	1.00	1	ffffff	24x24			-1682.9	1814.4	60.0	60.0
93	28	2	enemy1	815.6	402.1	-3.000	3.000	1.00	1	ffffff	16x17			815.6	376.6	48.0	51.0
94	28	2	enemy1	848.9	329.2	-3.000	3.000	1.00	1	ffffff	16x17			848.9	303.7	48.0	51.0
95	28	2	gem	559.4	739.6	2.000	2.000	1.00	1	ffffff	16x16			559.4	723.6	32.0	32.0
96	28	2	enemy1	572.9	422.9	-3.000	3.000	1.00	1	ffffff	16x17			572.9	397.4	48.0	51.0
97	28	2	enemy1	600.1	507.3	-3.000	3.000	1.00	1	ffffff	16x17			600.1	481.8	48.0	51.0
98	28	2	heart	827.9	1382.2	0.675	0.935	0.39	1	ffffff	32x32			827.9	1382.2	21.6	29.9
99	28	2	graveyard_evil_tree	1353.1	-1281.6	1.205	1.223	1.00	1	ffffff	99x103			1353.1	-1328.2	119.3	125.9
