id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
43	14	4	kl	399.5	170.4	1	1	1	1	ffffff							
44	43	5	enemy1	399.5	170.4	3	3	1	1	ffffff	16x17			399.5	144.9	48	51
45	14	4	Xc	-180.9	171.5	1	1	1	1	ffffff							
46	45	5	gem	-180.9	171.5	2	2	1	1	ffffff	16x16			-180.9	155.5	32	32
47	14	4	kl	578.6	192.3	1	1	1	1	ffffff							
48	47	5	enemy1	578.6	192.3	-3	3	1	1	ffffff	16x17			578.6	166.8	48	51
49	14	4	kl	603.1	216.1	1	1	1	1	ffffff							
50	49	5	enemy1	603.1	216.1	-3	3	1	1	ffffff	16x17			603.1	190.6	48	51
51	14	4	kl	743.6	230.4	1	1	1	1	ffffff							
52	51	5	enemy1	743.6	230.4	-3	3	1	1	ffffff	16x17			743.6	204.9	48	51
53	14	4	kl	686.1	234.5	1	1	1	1	ffffff							
54	53	5	enemy1	686.1	234.5	-3	3	1	1	ffffff	16x17			686.1	209	48	51
55	14	4	kl	-45.6	265.4	1	1	1	1	ffffff							
56	55	5	enemy1	-45.6	265.4	3	3	1	1	ffffff	16x17			-45.6	239.9	48	51
57	14	4	Xc	149.8	265.8	1	1	1	1	ffffff							
58	57	5	gem	149.8	265.8	2	2	1	1	ffffff	16x16			149.8	249.8	32	32
59	14	4	kl	565.8	269.4	1	1	1	1	ffffff							
60	59	5	enemy1	565.8	269.4	-3	3	1	1	ffffff	16x17			565.8	243.9	48	51
61	14	4	kl	439.4	294.2	1	1	1	1	ffffff							
62	61	5	enemy1	439.4	294.2	3	3	1	1	ffffff	16x17			439.4	268.7	48	51
63	14	4	Wl	544.4	301.9	1	1	1	1	ffffff							
64	63	5	fire	544.4	301.9	2.5	2.5	1	1	ffffff	24x24			544.4	289.9	60	60
65	63	5	Gl	544.4	281.9	1	1	1	1	ffffff							
66	65	6	heart	544.4	267.9	1.3	1.8	1	1	ffffff	32x32						
67	14	4	ic	515.5	310	1	1	1	1	ffffff							
68	67	5	hero	515.5	310	3	3	1	1	ff0000	16x16			515.5	286	48	48
69	67	5	Jl	515.5	310	1	1	1	1	ffffff							
70	67	5	Kl	515.5	310	1	1	1	1	ffffff							
71	67	5	Ql	515.5	250	1	1	0	0	ffffff							
72	71	6	we	476	246.5	1	1	1	0	ffffff							
73	72	7	Graphics	476	246.5	1	1	1	0	ffffff							
74	72	7	Graphics	482	249.5	1	1	1	0	ffffff							
75	71	6	we	488	246.5	1	1	1	0	ffffff							
76	75	7	Graphics	488	246.5	1	1	1	0	ffffff							
77	75	7	Graphics	494	249.5	1	1	1	0	ffffff							
78	71	6	we	500	246.5	1	1	1	0	ffffff							
79	78	7	Graphics	500	246.5	1	1	1	0	ffffff							
80	78	7	Graphics	506	249.5	1	1	1	0	ffffff							
81	71	6	we	512	246.5	1	1	1	0	ffffff							
82	81	7	Graphics	512	246.5	1	1	1	0	ffffff							
83	81	7	Graphics	518	249.5	1	1	1	0	ffffff							
84	71	6	we	524	246.5	1	1	1	0	ffffff							
85	84	7	Graphics	524	246.5	1	1	1	0	ffffff							
86	84	7	Graphics	530	249.5	1	1	1	0	ffffff							
87	71	6	we	536	246.5	1	1	1	0	ffffff							
88	87	7	Graphics	536	246.5	1	1	1	0	ffffff							
89	87	7	Graphics	542	249.5	1	1	1	0	ffffff							
90	71	6	we	548	246.5	1	1	1	0	ffffff							
91	90	7	Graphics	548	246.5	1	1	1	0	ffffff							
92	90	7	Graphics	554	249.5	1	1	1	0	ffffff							
93	14	4	Tl	522.8	312.4	1	1	1	1	ffffff							
94	93	5	enemy2	522.8	312.4	-3	3	1	1	ffffff	16x17			522.8	286.9	48	51
95	14	4	kl	573.7	313.2	1	1	1	1	ffffff							
96	95	5	enemy1	573.7	313.2	-3	3	1	1	ffffff	16x17			573.7	287.7	48	51
97	14	4	kl	926.3	313.3	1	1	1	1	ffffff							
98	97	5	enemy1	926.3	313.3	-3	3	1	1	ffffff	16x17			926.3	287.8	48	51
99	14	4	Xc	549.8	339.5	1	1	1	1	ffffff							
100	99	5	gem	549.8	339.5	2	2	1	1	ffffff	16x16			549.8	323.5	32	32
101	14	4	kl	817.3	345.7	1	1	1	1	ffffff							
102	101	5	enemy1	817.3	345.7	-3	3	1	1	ffffff	16x17			817.3	320.2	48	51
103	14	4	kl	360.4	346.5	1	1	1	1	ffffff							
104	103	5	enemy1	360.4	346.5	3	3	1	1	ffffff	16x17			360.4	321	48	51
105	14	4	kl	634.7	347.9	1	1	1	1	ffffff							
106	105	5	enemy1	634.7	347.9	-3	3	1	1	ffffff	16x17			634.7	322.4	48	51
107	14	4	Xc	-276.3	348.8	1	1	1	1	ffffff							
108	107	5	gem	-276.3	348.8	2	2	1	1	ffffff	16x16			-276.3	332.8	32	32
109	14	4	Xc	219.1	357.5	1	1	1	1	ffffff							
110	109	5	gem	219.1	357.5	2	2	1	1	ffffff	16x16			219.1	341.5	32	32
111	14	4	Xc	530.6	357.5	1	1	1	1	ffffff							
112	111	5	gem	530.6	357.5	2.377	2.377	1	1	ffffff	16x16			530.6	338.8	37.4	37.4
113	14	4	kl	377.3	375.6	1	1	1	1	ffffff							
114	113	5	enemy1	377.3	375.6	3	3	1	1	ffffff	16x17			377.3	350.1	48	51
115	14	4	ld	4.4	385.9	1	1	1	1	ffffff							
116	115	5	graveyard_evil_tree_inactive	4.4	385.9	1.2	1.2	1	1	ffffff	99x103			4.4	340.2	118.8	123.6
117	115	5	hd	4.4	285.9	1	1	1	1	ffffff							
118	117	6	ParticleContainer	4.4	275.9	1.5	4	1	1	ffffff	1x1						
119	14	4	kl	987	391.7	1	1	1	1	ffffff							
120	119	5	enemy1	987	391.7	-3	3	1	1	ffffff	16x17			987	366.2	48	51
121	14	4	Xc	265.3	394.4	1	1	1	1	ffffff							
122	121	5	gem	265.3	394.4	2	2	1	1	ffffff	16x16			265.3	378.4	32	32
123	14	4	kl	630.3	399.6	1	1	1	1	ffffff							
124	123	5	enemy1	630.3	399.6	-3	3	1	1	ffffff	16x17			630.3	374.1	48	51
125	14	4	kl	530.8	404.7	1	1	1	1	ffffff							
126	125	5	enemy1	530.8	404.7	-3	3	1	1	ffffff	16x17			530.8	379.2	48	51
127	14	4	kl	428.8	411.7	1	1	1	1	ffffff							
128	127	5	enemy1	428.8	411.7	3	3	1	1	ffffff	16x17			428.8	386.2	48	51
129	14	4	kl	969.4	422.4	1	1	1	1	ffffff							
130	129	5	enemy1	969.4	422.4	-3	3	1	1	ffffff	16x17			969.4	396.9	48	51
131	14	4	Xc	-334.8	435.2	1	1	1	1	ffffff							
132	131	5	gem	-334.8	435.2	2	2	1	1	ffffff	16x16			-334.8	419.2	32	32
133	14	4	kl	444.4	436.5	1	1	1	1	ffffff							
134	133	5	enemy1	444.4	436.5	3	3	1	1	ffffff	16x17			444.4	411	48	51
135	14	4	kl	649.1	440.4	1	1	1	1	ffffff							
136	135	5	enemy1	649.1	440.4	-3	3	1	1	ffffff	16x17			649.1	414.9	48	51
137	14	4	Tl	201.3	443.6	1	1	1	1	ffffff							
138	137	5	enemy2	201.3	443.6	3	3	1	1	ffffff	16x17			201.3	418.1	48	51
139	14	4	kl	25.1	457.9	1	1	1	1	ffffff							
140	139	5	enemy1	25.1	457.9	3	3	1	1	ffffff	16x17			25.1	432.4	48	51
141	14	4	kl	679.5	474.5	1	1	1	1	ffffff							
142	141	5	enemy1	679.5	474.5	-3	3	1	1	ffffff	16x17			679.5	449	48	51
143	14	4	Ml	579.6	475.8	1	1	1	1	ffffff							
144	143	5	enemy_bat	579.6	475.8	-5.05	5.05	1	1	ffffff	16x17			579.6	432.8	80.8	85.9
145	14	4	Xc	-289.6	478.9	1	1	1	1	ffffff							
146	145	5	gem	-289.6	478.9	2	2	1	1	ffffff	16x16			-289.6	462.9	32	32
147	14	4	kl	634	484.5	1	1	1	1	ffffff							
148	147	5	enemy1	634	484.5	-3	3	1	1	ffffff	16x17			634	459	48	51
149	14	4	kl	633.7	496.3	1	1	1	1	ffffff							
150	149	5	enemy1	633.7	496.3	-3	3	1	1	ffffff	16x17			633.7	470.8	48	51
151	14	4	Xc	-288.5	505.2	1	1	1	1	ffffff							
152	151	5	gem	-288.5	505.2	2	2	1	1	ffffff	16x16			-288.5	489.2	32	32
153	14	4	kl	61.8	518.4	1	1	1	1	ffffff							
154	153	5	enemy1	61.8	518.4	3	3	1	1	ffffff	16x17			61.8	492.9	48	51
155	14	4	Xc	392.6	549.4	1	1	1	1	ffffff							
156	155	5	gem	392.6	549.4	2	2	1	1	ffffff	16x16			392.6	533.4	32	32
157	14	4	Xc	-242.4	560.7	1	1	1	1	ffffff							
158	157	5	gem	-242.4	560.7	2	2	1	1	ffffff	16x16			-242.4	544.7	32	32
159	14	4	kl	496.9	564.4	1	1	1	1	ffffff							
160	159	5	enemy1	496.9	564.4	3	3	1	1	ffffff	16x17			496.9	538.9	48	51
161	14	4	Xc	420.6	568.6	1	1	1	1	ffffff							
162	161	5	gem	420.6	568.6	2	2	1	1	ffffff	16x16			420.6	552.6	32	32
163	14	4	kl	105	572.4	1	1	1	1	ffffff							
164	163	5	enemy1	105	572.4	3	3	1	1	ffffff	16x17			105	546.9	48	51
165	14	4	Xc	-245.8	581.7	1	1	1	1	ffffff							
166	165	5	gem	-245.8	581.7	2	2	1	1	ffffff	16x16			-245.8	565.7	32	32
167	14	4	Xc	461.8	590	1	1	1	1	ffffff							
168	167	5	gem	461.8	590	2	2	1	1	ffffff	16x16			461.8	574	32	32
169	14	4	kl	988.5	622.1	1	1	1	1	ffffff							
170	169	5	enemy1	988.5	622.1	-3	3	1	1	ffffff	16x17			988.5	596.6	48	51
171	14	4	Xc	-208.8	640.2	1	1	1	1	ffffff							
172	171	5	gem	-208.8	640.2	2	2	1	1	ffffff	16x16			-208.8	624.2	32	32
173	6	3	Rd	-1915.6	-718.1	1	1	1	1	ffffff							
174	6	3	Ld	-1915.6	-718.1	1	1	1	1	ffffff							
175	6	3	Nd	-1915.6	-718.1	1	1	1	1	ffffff							
176	175	4	Dl	543.6	202.3	0.941	0.941	0.43	1	ffffff							
177	176	5	T:최대 체력	543.6	202.3	0.941	0.941	1	1	ffffff		22	최대 체력	543.6	202.3	101	25.5
178	175	4	xu	514.5	278.1	1	1	0.01	1	ffffff							
179	178	5	T:+3 XP	514.5	278.1	1	1	1	1	ffffff		14	+3 XP	514.5	278.1	73	18
180	175	4	$l	560.1	274.6	0.987	0.987	0.87	1	ffffff							
181	180	5	T:-4	560.1	274.6	0.987	0.987	1	1	ffffff		14	-4	560.1	274.6	29.7	17.3
182	175	4	Ul	515.9	214.7	1	1	1	1	ffffff							
183	182	5	T:-1	515.9	214.7	1	1	1	1	ffffff		32	-1	515.9	214.7	70	37.5
184	182	5	heart	581.3	211.6	1	1	1	1	ffffff	32x32			581.3	211.6	81.1	81.1
185	6	3	zh	-1915.6	-718.1	1	1	1	1	ffffff							
186	185	4	dc	319.3	2498.1	1	1	1	1	ffffff							
187	186	5	we	319.3	2497.3	1	1	1	1	ffffff							
188	187	6	bubble	319.3	2497.3	1.25	1.25	1	1	ffffff	140x42			319.3	2471.1	175	52.5
189	187	6	T:도와줘!	319.3	2471.1	1	1	1	1	ffffff		16	도와줘!	319.3	2471.1	60.2	18
190	1	2	yu	0	0	1	1	1	1	ffffff							
191	1	2	cd	0	0	1	1	1	1	ffffff							
192	1	2	jc	0	0	1	1	1	1	ffffff							
193	1	2	Wh	0	0	1	1	1	1	ffffff							
194	1	2	Qc	0	5	1	1	1	1	ffffff							
195	194	3	we	0	5	1	1	1	1	ffffff							
196	195	4	skill_bg	34	17	1	1	1	1	ffffff	6x6			512.5	27	957	20
197	195	4	bar	35	18	1	1	1	1	ffffff	16x16			348.6	27	627.1	18
198	195	4	gem_icon	35	27	3.75	3.75	1	1	ffffff	16x16			35	27	60	60
199	195	4	lvl_bg	995	27	4.5	4.5	1	1	ffffff	16x16			995	27	72	72
200	195	4	T:4	997	28	1	1	1	1	ffffff		18	4	997	28	22	22
201	195	4	T:197/300	512.5	28	1	1	1	1	ffffff		12	197/300	512.5	28	84	14
202	195	4	T:01:01	512.5	55	1	1	1	1	ffffff		14	01:01	512.5	55	75	19
203	1	2	Hd	1019	484	1	1	1	1	ffffff							
204	203	3	we	1019	484	1	1	1	1	ffffff							
205	1	2	Kc	0	0	1	1	1	0	ffffff							
206	205	3	we	0	0	1	1	1	0	ffffff							
207	206	4	Graphics	0	0	1	1	1	0	ffffff							
208	206	4	T:레벨 업!	515.5	68	1	1	1	0	ffffff		24	레벨 업!				
209	206	4	we	515.5	498	1	1	1	0	ffffff							
210	209	5	reward_button_bg	410.5	469	1	1	0.96	0	48b461	34x34						
211	209	5	T:선택	515.5	498	1	1	1	0	ffffff		20	선택				
212	206	4	we	0	0	0.95	0.95	1	0	ffffff							
213	212	5	reward_button_bg	-116.4	-27.5	0.95	0.95	1	0	facc15	34x34						
214	212	5	icon_clipperboard	-100.2	-2.8	0.711	0.711	1	0	ffffff	76x79						
215	212	5	T:모두 받기!	19	0	0.95	0.95	1	0	ffffff		20	모두 받기!				
216	206	4	we	515.5	148	1.08	1.08	1	0	ffffff							
217	216	5	reward_button_bg	288.7	98.3	1.08	1.08	1	0	f59e0b	34x34						
218	216	5	icon_bullets_firerate	331.9	148	1.836	1.836	1	0	ffffff	32x32						
219	216	5	T:총알	385.9	135	1.08	1.08	1	0	ffffff		18	총알				
220	216	5	T:발사 속도 +30%	385.9	161	1.08	1.08	1	0	ffffff		14	발사 속도 +30%				
221	206	4	we	515.5	255	1	1	1	0	ffffff							
222	221	5	reward_button_bg	305.5	209	1	1	0.9	0	ef4444	34x34						
223	221	5	icon_bullet_damage	345.5	255	1.7	1.7	1	0	ffffff	32x32						
224	221	5	T:총알	395.5	243	1	1	1	0	ffffff		18	총알				
225	221	5	T:피해량 +100%	395.5	267	1	1	1	0	ffffff		14	피해량 +100%				
226	206	4	we	515.5	362	1	1	1	0	ffffff							
227	226	5	reward_button_bg	305.5	316	1	1	0.9	0	a3e635	34x34						
228	226	5	icon_hero_collectradius	345.5	362	1.7	1.7	1	0	ffffff	32x32						
229	226	5	T:영웅	395.5	350	1	1	1	0	ffffff		18	영웅				
230	226	5	T:수집 범위 +30%	395.5	374	1	1	1	0	ffffff		14	수집 범위 +30%				
231	1	2	bd	189.6	532	-0.803	-0.803	1	1	ffffff							
232	231	3	we	186.2	534.5	-0.803	-0.803	1	1	ffffff							
233	232	4	quest_pointer	186.2	534.5	-0.803	-0.803	1	1	ffffff	94x58			186.2	534.5	110	102.6
234	232	4	T:109m	194.2	528.5	1	1	1	1	ffffff		14	109m	194.2	528.5	59	19
235	1	2	Kd	0	0	1	1	1	1	ffffff							
236	235	3	Ed	0	0	1	1	1	0	ffffff							
237	236	4	we	0	0	1	1	1	0	ffffff							
238	237	5	Graphics	0	0	1	1	1	0	ffffff							
239	237	5	Graphics	0	0	1	1	1	0	ffffff							
240	237	5	T:과제 보상	515.5	188	1	1	1	0	ffffff		18	과제 보상				
241	237	5	T:새 무기: "라이트닝"!	515.5	222	1	1	1	0	ffffff		24	새 무기: "라이트닝"!				
242	237	5	icon_lightning	515.5	294	4	4	1	0	ffffff	32x32						
243	237	5	we	435.5	364	1	1	1	0	ffffff							
244	243	6	Graphics	435.5	364	1	1	1	0	ffffff							
245	243	6	T:확인	515.5	388	1	1	1	0	ffffff		18	확인				
246	235	3	Od	0	0	1	1	1	0	ffffff							
247	246	4	we	0	0	1	1	1	0	ffffff							
248	247	5	Graphics	0	0	1	1	1	0	ffffff							
249	247	5	Graphics	0	0	1	1	1	0	ffffff							
250	247	5	T:부활?	515.5	182	1	1	1	0	ffffff		28	부활?				
251	247	5	T:8	515.5	256	1	1	1	0	ffffff		65	8				
252	247	5	we	515.5	344	1	1	1	0	ffffff							
253	252	6	reward_button_bg	400.5	315	1	1	1	0	facc15	34x34						
254	252	6	icon_clipperboard	418.5	341	0.81	0.81	1	0	ffffff	76x79						
255	252	6	T:부활	535.5	344	1	1	1	0	ffffff		20	부활				
256	247	5	we	515.5	412	1	1	1	0	ffffff							
257	256	6	reward_button_bg	400.5	383	1	1	1	0	a53a3a	34x34						
258	256	6	T:아니요	515.5	412	1	1	1	0	ffffff		20	아니요				
259	235	3	Xd	0	0	1	1	1	0	ffffff							
260	259	4	Graphics	0	0	1	1	1	0	ffffff							
261	259	4	task_bg	245.5	144	1	1	1	0	ffffff	6x6						
262	259	4	T:과제 완료!	515.5	196	1	1	1	0	ffffff		30	과제 완료!				
263	259	4	T:보상을 받으러 사원으로 돌아가거나 계속 전투	515.5	268	1	1	1	0	ffffff		21	보상을 받으러 사원으로 돌아가거나 계속 전투하세요.				
264	259	4	taskCompletionReturnButton	269.5	348	1	1	1	0	ffffff							
265	264	5	Graphics	269.5	348	1	1	1	0	8a3f32							
266	264	5	T:사원으로	388.5	378	1	1	1	0	ffffff		20	사원으로				
267	259	4	taskCompletionContinueButton	523.5	348	1	1	1	0	ffffff							
268	267	5	Graphics	523.5	348	1	1	1	0	2e7d32							
269	267	5	T:계속	647.5	378	1	1	1	0	ffffff		20	계속				
270	1	2	sc	0	0	1	1	1	1	ffffff							
271	270	3	Graphics	0	0	1	1	1	0	ffffff							
272	1	2	qd	0	0	1	1	1	1	ffffff							
