id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
43	14	4	kl	887.7	154.5	1	1	1	1	ffffff							
44	43	5	enemy1	887.7	154.5	-3	3	1	1	ffffff	16x17			887.7	129	48	51
45	14	4	Xc	-227.4	157.5	1	1	1	1	ffffff							
46	45	5	gem	-227.4	157.5	2	2	1	1	ffffff	16x16			-227.4	141.5	32	32
47	14	4	kl	432.9	171.1	1	1	1	1	ffffff							
48	47	5	enemy1	432.9	171.1	3	3	1	1	ffffff	16x17			432.9	145.6	48	51
49	14	4	Xc	-180.9	171.5	1	1	1	1	ffffff							
50	49	5	gem	-180.9	171.5	2	2	1	1	ffffff	16x16			-180.9	155.5	32	32
51	14	4	kl	259	175.3	1	1	1	1	ffffff							
52	51	5	enemy1	259	175.3	3	3	1	1	ffffff	16x17			259	149.8	48	51
53	14	4	kl	827.2	214.5	1	1	1	1	ffffff							
54	53	5	enemy1	827.2	214.5	-3	3	1	1	ffffff	16x17			827.2	189	48	51
55	14	4	kl	237.3	218.5	1	1	1	1	ffffff							
56	55	5	enemy1	237.3	218.5	3	3	1	1	ffffff	16x17			237.3	193	48	51
57	14	4	kl	168	220.5	1	1	1	1	ffffff							
58	57	5	enemy1	168	220.5	3	3	1	1	ffffff	16x17			168	195	48	51
59	14	4	kl	292.6	225.1	1	1	1	1	ffffff							
60	59	5	enemy1	292.6	225.1	3	3	1	1	ffffff	16x17			292.6	199.6	48	51
61	14	4	kl	863.4	241.3	1	1	1	1	ffffff							
62	61	5	enemy1	863.4	241.3	-3	3	1	1	ffffff	16x17			863.4	215.8	48	51
63	14	4	kl	268.2	250.3	1	1	1	1	ffffff							
64	63	5	enemy1	268.2	250.3	3	3	1	1	ffffff	16x17			268.2	224.8	48	51
65	14	4	Xc	149.8	265.8	1	1	1	1	ffffff							
66	65	5	gem	149.8	265.8	2	2	1	1	ffffff	16x16			149.8	249.8	32	32
67	14	4	kl	739	290	1	1	1	1	ffffff							
68	67	5	enemy1	739	290	-3	3	1	1	ffffff	16x17			739	264.5	48	51
69	14	4	kl	315.9	294.1	1	1	1	1	ffffff							
70	69	5	enemy1	315.9	294.1	3	3	1	1	ffffff	16x17			315.9	268.6	48	51
71	14	4	kl	116.3	300.1	1	1	1	1	ffffff							
72	71	5	enemy1	116.3	300.1	3	3	1	1	ffffff	16x17			116.3	274.6	48	51
73	14	4	Wl	544.4	301.9	1	1	1	1	ffffff							
74	73	5	fire_inactive	544.4	301.9	2.5	2.5	1	1	ffffff	24x24			544.4	289.9	60	60
75	73	5	Gl	544.4	281.9	1	1	1	1	ffffff							
76	75	6	heart	544.4	267.9	1.3	1.8	1	1	ffffff	32x32						
77	14	4	kl	516.5	305.5	1	1	1	1	ffffff							
78	77	5	enemy1	516.5	305.5	-3	3	1	1	ffffff	16x17			516.5	280	48	51
79	14	4	kl	513.4	305.6	1	1	1	1	ffffff							
80	79	5	enemy1	513.4	305.6	3	3	1	1	ffffff	16x17			513.4	280.1	48	51
81	14	4	kl	514	305.8	1	1	1	1	ffffff							
82	81	5	enemy1	514	305.8	3	3	1	1	ffffff	16x17			514	280.3	48	51
83	14	4	Tl	514.5	313.6	1	1	1	1	ffffff							
84	83	5	enemy2	514.5	313.6	3	3	1	1	ffffff	16x17			514.5	288.1	48	51
85	14	4	Tl	513.8	314	1	1	1	1	ffffff							
86	85	5	enemy2	513.8	314	3	3	1	1	ffffff	16x17			513.8	288.5	48	51
87	14	4	kl	513.6	314.3	1	1	1	1	ffffff							
88	87	5	enemy1	513.6	314.3	3	3	1	1	ffffff	16x17			513.6	288.8	48	51
89	14	4	Ml	517.2	314.5	1	1	1	1	ffffff							
90	89	5	enemy_bat	517.2	314.5	-5.05	5.05	1	1	ffffff	16x17			517.2	271.6	80.8	85.9
91	14	4	kl	515.2	314.7	1	1	1	1	ffffff							
92	91	5	enemy1	515.2	314.7	3	3	1	1	ffffff	16x17			515.2	289.2	48	51
93	14	4	kl	584.9	327.2	1	1	1	1	ffffff							
94	93	5	enemy1	584.9	327.2	-3	3	1	1	ffffff	16x17			584.9	301.7	48	51
95	14	4	kl	621.8	328.4	1	1	1	1	ffffff							
96	95	5	enemy1	621.8	328.4	-3	3	1	1	ffffff	16x17			621.8	302.9	48	51
97	14	4	Xc	513.4	336.2	1	1	1	1	ffffff							
98	97	5	gem	513.4	336.2	2	2	1	1	ffffff	16x16			513.4	320.2	32	32
99	14	4	kl	37.4	336.3	1	1	1	1	ffffff							
100	99	5	enemy1	37.4	336.3	3	3	1	1	ffffff	16x17			37.4	310.8	48	51
101	14	4	Xc	527.5	340.1	1	1	1	1	ffffff							
102	101	5	gem	527.5	340.1	2	2	1	1	ffffff	16x16			527.5	324.1	32	32
103	14	4	Xc	-276.3	348.8	1	1	1	1	ffffff							
104	103	5	gem	-276.3	348.8	2	2	1	1	ffffff	16x16			-276.3	332.8	32	32
105	14	4	kl	360	356.9	1	1	1	1	ffffff							
106	105	5	enemy1	360	356.9	3	3	1	1	ffffff	16x17			360	331.4	48	51
107	14	4	Xc	219.1	357.5	1	1	1	1	ffffff							
108	107	5	gem	219.1	357.5	2	2	1	1	ffffff	16x16			219.1	341.5	32	32
109	14	4	kl	753.6	363.9	1	1	1	1	ffffff							
110	109	5	enemy1	753.6	363.9	-3	3	1	1	ffffff	16x17			753.6	338.4	48	51
111	14	4	kl	385	370	1	1	1	1	ffffff							
112	111	5	enemy1	385	370	3	3	1	1	ffffff	16x17			385	344.5	48	51
113	14	4	kl	-44.1	379.5	1	1	1	1	ffffff							
114	113	5	enemy1	-44.1	379.5	3	3	1	1	ffffff	16x17			-44.1	354	48	51
115	14	4	kl	399.6	384.1	1	1	1	1	ffffff							
116	115	5	enemy1	399.6	384.1	3	3	1	1	ffffff	16x17			399.6	358.6	48	51
117	14	4	ld	4.4	385.9	1	1	1	1	ffffff							
118	117	5	graveyard_evil_tree_inactive	4.4	385.9	1.2	1.2	1	1	ffffff	99x103			4.4	340.2	118.8	123.6
119	117	5	hd	4.4	285.9	1	1	1	1	ffffff							
120	119	6	ParticleContainer	4.4	275.9	1.5	4	1	1	ffffff	1x1						
121	14	4	Xc	265.3	394.4	1	1	1	1	ffffff							
122	121	5	gem	265.3	394.4	2	2	1	1	ffffff	16x16			265.3	378.4	32	32
123	14	4	kl	592.2	395.3	1	1	1	1	ffffff							
124	123	5	enemy1	592.2	395.3	-3	3	1	1	ffffff	16x17			592.2	369.8	48	51
125	14	4	kl	828.8	400.9	1	1	1	1	ffffff							
126	125	5	enemy1	828.8	400.9	-3	3	1	1	ffffff	16x17			828.8	375.4	48	51
127	14	4	kl	676.4	416.2	1	1	1	1	ffffff							
128	127	5	enemy1	676.4	416.2	-3	3	1	1	ffffff	16x17			676.4	390.7	48	51
129	14	4	kl	937.7	421.7	1	1	1	1	ffffff							
130	129	5	enemy1	937.7	421.7	-3	3	1	1	ffffff	16x17			937.7	396.2	48	51
131	14	4	kl	97.2	428.1	1	1	1	1	ffffff							
132	131	5	enemy1	97.2	428.1	3	3	1	1	ffffff	16x17			97.2	402.6	48	51
133	14	4	kl	-35.6	433.6	1	1	1	1	ffffff							
134	133	5	enemy1	-35.6	433.6	3	3	1	1	ffffff	16x17			-35.6	408.1	48	51
135	14	4	Xc	-334.8	435.2	1	1	1	1	ffffff							
136	135	5	gem	-334.8	435.2	2	2	1	1	ffffff	16x16			-334.8	419.2	32	32
137	14	4	kl	681	436.3	1	1	1	1	ffffff							
138	137	5	enemy1	681	436.3	-3	3	1	1	ffffff	16x17			681	410.8	48	51
139	14	4	kl	4.8	446.3	1	1	1	1	ffffff							
140	139	5	enemy1	4.8	446.3	3	3	1	1	ffffff	16x17			4.8	420.8	48	51
141	14	4	kl	555.5	448.6	1	1	1	1	ffffff							
142	141	5	enemy1	555.5	448.6	-3	3	1	1	ffffff	16x17			555.5	423.1	48	51
143	14	4	kl	66.6	471.1	1	1	1	1	ffffff							
144	143	5	enemy1	66.6	471.1	3	3	1	1	ffffff	16x17			66.6	445.6	48	51
145	14	4	Xc	-289.6	478.9	1	1	1	1	ffffff							
146	145	5	gem	-289.6	478.9	2	2	1	1	ffffff	16x16			-289.6	462.9	32	32
147	14	4	kl	219.6	497.5	1	1	1	1	ffffff							
148	147	5	enemy1	219.6	497.5	3	3	1	1	ffffff	16x17			219.6	472	48	51
149	14	4	Xc	-288.5	505.2	1	1	1	1	ffffff							
150	149	5	gem	-288.5	505.2	2	2	1	1	ffffff	16x16			-288.5	489.2	32	32
151	14	4	kl	413.9	509.5	1	1	1	1	ffffff							
152	151	5	enemy1	413.9	509.5	3	3	1	1	ffffff	16x17			413.9	484	48	51
153	14	4	kl	466.5	511.7	1	1	1	1	ffffff							
154	153	5	enemy1	466.5	511.7	3	3	1	1	ffffff	16x17			466.5	486.2	48	51
155	14	4	kl	232.2	516.6	1	1	1	1	ffffff							
156	155	5	enemy1	232.2	516.6	3	3	1	1	ffffff	16x17			232.2	491.1	48	51
157	14	4	Xc	392.6	549.4	1	1	1	1	ffffff							
158	157	5	gem	392.6	549.4	2	2	1	1	ffffff	16x16			392.6	533.4	32	32
159	14	4	Xc	-242.4	560.7	1	1	1	1	ffffff							
160	159	5	gem	-242.4	560.7	2	2	1	1	ffffff	16x16			-242.4	544.7	32	32
161	14	4	Xc	420.6	568.6	1	1	1	1	ffffff							
162	161	5	gem	420.6	568.6	2	2	1	1	ffffff	16x16			420.6	552.6	32	32
163	14	4	Xc	-245.8	581.7	1	1	1	1	ffffff							
164	163	5	gem	-245.8	581.7	2	2	1	1	ffffff	16x16			-245.8	565.7	32	32
165	14	4	kl	366	585.6	1	1	1	1	ffffff							
166	165	5	enemy1	366	585.6	3	3	1	1	ffffff	16x17			366	560.1	48	51
167	14	4	Xc	461.8	590	1	1	1	1	ffffff							
168	167	5	gem	461.8	590	2	2	1	1	ffffff	16x16			461.8	574	32	32
169	14	4	kl	795.8	605.5	1	1	1	1	ffffff							
170	169	5	enemy1	795.8	605.5	-3	3	1	1	ffffff	16x17			795.8	580	48	51
171	14	4	Xc	-208.8	640.2	1	1	1	1	ffffff							
172	171	5	gem	-208.8	640.2	2	2	1	1	ffffff	16x16			-208.8	624.2	32	32
173	6	3	Rd	-1915.6	-718.1	1	1	1	1	ffffff							
174	6	3	Ld	-1915.6	-718.1	1	1	1	1	ffffff							
175	6	3	Nd	-1915.6	-718.1	1	1	1	1	ffffff							
176	6	3	zh	-1915.6	-718.1	1	1	1	1	ffffff							
177	176	4	dc	319.3	2498.1	1	1	1	1	ffffff							
178	177	5	we	319.3	2493.3	1	1	1	1	ffffff							
179	178	6	bubble	319.3	2493.3	1.25	1.25	1	1	ffffff	140x42			319.3	2467	175	52.5
180	178	6	T:도와줘!	319.3	2467	1	1	1	1	ffffff		16	도와줘!	319.3	2467	60.2	18
181	1	2	yu	0	0	1	1	1	1	ffffff							
182	1	2	cd	0	0	1	1	1	1	ffffff							
183	1	2	jc	0	0	1	1	1	1	ffffff							
184	1	2	Wh	0	0	1	1	1	1	ffffff							
185	1	2	Qc	0	5	1	1	1	1	ffffff							
186	185	3	we	0	5	1	1	1	1	ffffff							
187	186	4	skill_bg	34	17	1	1	1	1	ffffff	6x6			512.5	27	957	20
188	186	4	bar	35	18	1	1	1	1	ffffff	16x16			496.6	27	923.2	18
189	186	4	gem_icon	35	27	3.75	3.75	1	1	ffffff	16x16			35	27	60	60
190	186	4	lvl_bg	995	27	4.5	4.5	1	1	ffffff	16x16			995	27	72	72
191	186	4	T:4	997	28	1	1	1	1	ffffff		18	4	997	28	22	22
192	186	4	T:290/300	512.5	28	1	1	1	1	ffffff		12	290/300	512.5	28	86	14
193	186	4	T:01:12	512.5	55	1	1	1	1	ffffff		14	01:12	512.5	55	75	19
194	1	2	Hd	1019	484	1	1	1	1	ffffff							
195	194	3	we	1019	484	1	1	1	1	ffffff							
196	1	2	Kc	0	0	1	1	1	0	ffffff							
197	196	3	we	0	0	1	1	1	0	ffffff							
198	197	4	Graphics	0	0	1	1	1	0	ffffff							
199	197	4	T:레벨 업!	515.5	68	1	1	1	0	ffffff		24	레벨 업!				
200	197	4	we	515.5	498	1	1	1	0	ffffff							
201	200	5	reward_button_bg	410.5	469	1	1	0.96	0	48b461	34x34						
202	200	5	T:선택	515.5	498	1	1	1	0	ffffff		20	선택				
203	197	4	we	0	0	0.95	0.95	1	0	ffffff							
204	203	5	reward_button_bg	-116.4	-27.5	0.95	0.95	1	0	facc15	34x34						
205	203	5	icon_clipperboard	-100.2	-2.8	0.711	0.711	1	0	ffffff	76x79						
206	203	5	T:모두 받기!	19	0	0.95	0.95	1	0	ffffff		20	모두 받기!				
207	197	4	we	515.5	148	1.08	1.08	1	0	ffffff							
208	207	5	reward_button_bg	288.7	98.3	1.08	1.08	1	0	f59e0b	34x34						
209	207	5	icon_bullets_firerate	331.9	148	1.836	1.836	1	0	ffffff	32x32						
210	207	5	T:총알	385.9	135	1.08	1.08	1	0	ffffff		18	총알				
211	207	5	T:발사 속도 +30%	385.9	161	1.08	1.08	1	0	ffffff		14	발사 속도 +30%				
212	197	4	we	515.5	255	1	1	1	0	ffffff							
213	212	5	reward_button_bg	305.5	209	1	1	0.9	0	ef4444	34x34						
214	212	5	icon_bullet_damage	345.5	255	1.7	1.7	1	0	ffffff	32x32						
215	212	5	T:총알	395.5	243	1	1	1	0	ffffff		18	총알				
216	212	5	T:피해량 +100%	395.5	267	1	1	1	0	ffffff		14	피해량 +100%				
217	197	4	we	515.5	362	1	1	1	0	ffffff							
218	217	5	reward_button_bg	305.5	316	1	1	0.9	0	a3e635	34x34						
219	217	5	icon_hero_collectradius	345.5	362	1.7	1.7	1	0	ffffff	32x32						
220	217	5	T:영웅	395.5	350	1	1	1	0	ffffff		18	영웅				
221	217	5	T:수집 범위 +30%	395.5	374	1	1	1	0	ffffff		14	수집 범위 +30%				
222	1	2	bd	189.6	532	-0.803	-0.803	1	1	ffffff							
223	222	3	we	184.4	535.9	-0.803	-0.803	1	1	ffffff							
224	223	4	quest_pointer	184.4	535.9	-0.803	-0.803	1	1	ffffff	94x58			184.4	535.9	110	102.6
225	223	4	T:109m	192.4	529.9	1	1	1	1	ffffff		14	109m	192.4	529.9	59	19
226	1	2	Kd	0	0	1	1	1	1	ffffff							
227	226	3	Ed	0	0	1	1	1	0	ffffff							
228	227	4	we	0	0	1	1	1	0	ffffff							
229	228	5	Graphics	0	0	1	1	1	0	ffffff							
230	228	5	Graphics	0	0	1	1	1	0	ffffff							
231	228	5	T:과제 보상	515.5	188	1	1	1	0	ffffff		18	과제 보상				
232	228	5	T:새 무기: "라이트닝"!	515.5	222	1	1	1	0	ffffff		24	새 무기: "라이트닝"!				
233	228	5	icon_lightning	515.5	294	4	4	1	0	ffffff	32x32						
234	228	5	we	435.5	364	1	1	1	0	ffffff							
235	234	6	Graphics	435.5	364	1	1	1	0	ffffff							
236	234	6	T:확인	515.5	388	1	1	1	0	ffffff		18	확인				
237	226	3	Od	0	0	1	1	1	1	ffffff							
238	237	4	we	0	0	1	1	1	1	ffffff							
239	238	5	Graphics	0	0	1	1	1	1	ffffff				515.5	290	1031	580
240	238	5	Graphics	0	0	1	1	1	1	ffffff				515.5	290	443	323
241	238	5	T:부활?	515.5	182	1	1	1	1	ffffff		28	부활?	515.5	182	79.5	30
242	238	5	T:8	515.5	256	1	1	1	1	ffffff		65	8	515.5	256	65	69
243	238	5	we	515.5	344	1	1	1	1	ffffff							
244	243	6	reward_button_bg	400.5	315	1	1	1	1	facc15	34x34			515.5	344	230	58
245	243	6	icon_clipperboard	418.5	341	0.81	0.81	1	1	ffffff	76x79			418.5	341	72.9	74.9
246	243	6	T:부활	535.5	344	1	1	1	1	ffffff		20	부활	535.5	344	37.4	22
247	238	5	we	515.5	412	1	1	1	1	ffffff							
248	247	6	reward_button_bg	400.5	383	1	1	1	1	a53a3a	34x34			515.5	412	230	58
249	247	6	T:아니요	515.5	412	1	1	1	1	ffffff		20	아니요	515.5	412	55.2	22
250	226	3	Xd	0	0	1	1	1	0	ffffff							
251	250	4	Graphics	0	0	1	1	1	0	ffffff							
252	250	4	task_bg	245.5	144	1	1	1	0	ffffff	6x6						
253	250	4	T:과제 완료!	515.5	196	1	1	1	0	ffffff		30	과제 완료!				
254	250	4	T:보상을 받으러 사원으로 돌아가거나 계속 전투	515.5	268	1	1	1	0	ffffff		21	보상을 받으러 사원으로 돌아가거나 계속 전투하세요.				
255	250	4	taskCompletionReturnButton	269.5	348	1	1	1	0	ffffff							
256	255	5	Graphics	269.5	348	1	1	1	0	8a3f32							
257	255	5	T:사원으로	388.5	378	1	1	1	0	ffffff		20	사원으로				
258	250	4	taskCompletionContinueButton	523.5	348	1	1	1	0	ffffff							
259	258	5	Graphics	523.5	348	1	1	1	0	2e7d32							
260	258	5	T:계속	647.5	378	1	1	1	0	ffffff		20	계속				
261	1	2	sc	0	0	1	1	1	1	ffffff							
262	261	3	Graphics	0	0	1	1	1	0	ffffff							
263	1	2	qd	0	0	1	1	1	1	ffffff							
