id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
44	43	5	enemy1	218.6	90.8	3	3	1	1	ffffff	16x17			218.6	65.3	48	51
45	14	4	kl	532.1	110	1	1	1	1	ffffff							
46	45	5	enemy1	532.1	110	-3	3	1	1	ffffff	16x17			532.1	84.5	48	51
47	14	4	Xc	354.3	122.8	1	1	1	1	ffffff							
48	47	5	gem	354.3	122.8	2	2	1	1	ffffff	16x16			354.3	106.8	32	32
49	14	4	Tl	862.4	126.2	1	1	1	1	ffffff							
50	49	5	enemy2	862.4	126.2	-3	3	1	1	ffffff	16x17			862.4	100.7	48	51
51	14	4	kl	472.9	137.3	1	1	1	1	ffffff							
52	51	5	enemy1	472.9	137.3	3	3	1	1	ffffff	16x17			472.9	111.8	48	51
53	14	4	kl	641.4	166.7	1	1	1	1	ffffff							
54	53	5	enemy1	641.4	166.7	-3	3	1	1	ffffff	16x17			641.4	141.2	48	51
55	14	4	Wl	-99	175.7	1	1	1	1	ffffff							
56	55	5	fire	-99	175.7	2.5	2.5	1	1	ffffff	24x24			-99	163.7	60	60
57	55	5	Gl	-99	155.7	1	1	1	1	ffffff							
58	57	6	heart	-99	141.7	1.3	1.8	1	1	ffffff	32x32						
59	14	4	kl	247.7	192.3	1	1	1	1	ffffff							
60	59	5	enemy1	247.7	192.3	3	3	1	1	ffffff	16x17			247.7	166.8	48	51
61	14	4	kl	814.3	193.4	1	1	1	1	ffffff							
62	61	5	enemy1	814.3	193.4	-3	3	1	1	ffffff	16x17			814.3	167.9	48	51
63	14	4	kl	601.9	198.5	1	1	1	1	ffffff							
64	63	5	enemy1	601.9	198.5	-3	3	1	1	ffffff	16x17			601.9	173	48	51
65	14	4	kl	646.7	206.4	1	1	1	1	ffffff							
66	65	5	enemy1	646.7	206.4	-3	3	1	1	ffffff	16x17			646.7	180.9	48	51
67	14	4	kl	290.9	229.4	1	1	1	1	ffffff							
68	67	5	enemy1	290.9	229.4	3	3	1	1	ffffff	16x17			290.9	203.9	48	51
69	14	4	Xc	266.7	255	1	1	1	1	ffffff							
70	69	5	gem	266.7	255	2	2	1	1	ffffff	16x16			266.7	239	32	32
71	14	4	kl	768.7	262.4	1	1	1	1	ffffff							
72	71	5	enemy1	768.7	262.4	-3	3	1	1	ffffff	16x17			768.7	236.9	48	51
73	14	4	kl	637.3	268.8	1	1	1	1	ffffff							
74	73	5	enemy1	637.3	268.8	-3	3	1	1	ffffff	16x17			637.3	243.3	48	51
75	14	4	kl	192.6	269.3	1	1	1	1	ffffff							
76	75	5	enemy1	192.6	269.3	3	3	1	1	ffffff	16x17			192.6	243.8	48	51
77	14	4	kl	1060.6	293.2	1	1	1	1	ffffff							
78	77	5	enemy1	1060.6	293.2	-3	3	1	1	ffffff	16x17			1060.6	267.7	48	51
79	14	4	Xc	775.3	306	1	1	1	1	ffffff							
80	79	5	gem	775.3	306	2	2	1	1	ffffff	16x16			775.3	290	32	32
81	14	4	kl	696.6	307.6	1	1	1	1	ffffff							
82	81	5	enemy1	696.6	307.6	-3	3	1	1	ffffff	16x17			696.6	282.1	48	51
83	14	4	ic	515.5	310	1	1	1	1	ffffff							
84	83	5	hero	515.5	310	3	3	1	1	ffffff	16x16			515.5	286	48	48
85	83	5	Jl	515.5	310	1	1	1	1	ffffff							
86	83	5	Kl	515.5	310	1	1	1	1	ffffff							
87	83	5	Ql	515.5	250	1	1	0	0	ffffff							
88	87	6	we	476	246.5	1	1	1	0	ffffff							
89	88	7	Graphics	476	246.5	1	1	1	0	ffffff							
90	88	7	Graphics	482	249.5	1	1	1	0	ffffff							
91	87	6	we	488	246.5	1	1	1	0	ffffff							
92	91	7	Graphics	488	246.5	1	1	1	0	ffffff							
93	91	7	Graphics	494	249.5	1	1	1	0	ffffff							
94	87	6	we	500	246.5	1	1	1	0	ffffff							
95	94	7	Graphics	500	246.5	1	1	1	0	ffffff							
96	94	7	Graphics	506	249.5	1	1	1	0	ffffff							
97	87	6	we	512	246.5	1	1	1	0	ffffff							
98	97	7	Graphics	512	246.5	1	1	1	0	ffffff							
99	97	7	Graphics	518	249.5	1	1	1	0	ffffff							
100	87	6	we	524	246.5	1	1	1	0	ffffff							
101	100	7	Graphics	524	246.5	1	1	1	0	ffffff							
102	100	7	Graphics	530	249.5	1	1	1	0	ffffff							
103	87	6	we	536	246.5	1	1	1	0	ffffff							
104	103	7	Graphics	536	246.5	1	1	1	0	ffffff							
105	103	7	Graphics	542	249.5	1	1	1	0	ffffff							
106	87	6	we	548	246.5	1	1	1	0	ffffff							
107	106	7	Graphics	548	246.5	1	1	1	0	ffffff							
108	106	7	Graphics	554	249.5	1	1	1	0	ffffff							
109	14	4	kl	381.6	313.2	1	1	1	1	ffffff							
110	109	5	enemy1	381.6	313.2	3	3	1	1	ffffff	16x17			381.6	287.7	48	51
111	14	4	Xc	783	316.2	1	1	1	1	ffffff							
112	111	5	gem	783	316.2	2	2	1	1	ffffff	16x16			783	300.2	32	32
113	14	4	kl	665.6	319.8	1	1	1	1	ffffff							
114	113	5	enemy1	665.6	319.8	-3	3	1	1	ffffff	16x17			665.6	294.3	48	51
115	14	4	kl	357.8	321.2	1	1	1	1	ffffff							
116	115	5	enemy1	357.8	321.2	3	3	1	1	ffffff	16x17			357.8	295.7	48	51
117	14	4	Xc	627.4	323	1	1	1	1	ffffff							
118	117	5	gem	627.4	323	2.458	2.458	1	1	ffffff	16x16			627.4	303.6	38.7	38.7
119	14	4	kl	662.1	361.9	1	1	1	1	ffffff							
120	119	5	enemy1	662.1	361.9	-3	3	1	1	ffffff	16x17			662.1	336.4	48	51
121	14	4	kl	649.4	363.1	1	1	1	1	ffffff							
122	121	5	enemy1	649.4	363.1	-3	3	1	1	ffffff	16x17			649.4	337.6	48	51
123	14	4	Xc	635.9	391	1	1	1	1	ffffff							
124	123	5	gem	635.9	391	2	2	1	1	ffffff	16x16			635.9	375	32	32
125	14	4	kl	406.5	393.6	1	1	1	1	ffffff							
126	125	5	enemy1	406.5	393.6	3	3	1	1	ffffff	16x17			406.5	368.1	48	51
127	14	4	kl	55.2	426	1	1	1	1	ffffff							
128	127	5	enemy1	55.2	426	3	3	1	1	ffffff	16x17			55.2	400.5	48	51
129	14	4	ld	441	427.7	1	1	1	1	ffffff							
130	129	5	graveyard_evil_tree_inactive	441	427.7	1.2	1.2	1	1	ffffff	99x103			441	382	118.8	123.6
131	129	5	hd	441	327.7	1	1	1	1	ffffff							
132	131	6	ParticleContainer	441	317.7	1.5	4	1	1	ffffff	1x1						
133	14	4	kl	692.9	451.7	1	1	1	1	ffffff							
134	133	5	enemy1	692.9	451.7	-3	3	1	1	ffffff	16x17			692.9	426.2	48	51
135	14	4	kl	709.1	454.5	1	1	1	1	ffffff							
136	135	5	enemy1	709.1	454.5	-3	3	1	1	ffffff	16x17			709.1	429	48	51
137	14	4	Xc	661.4	457.1	1	1	1	1	ffffff							
138	137	5	gem	661.4	457.1	2	2	1	1	ffffff	16x16			661.4	441.1	32	32
139	14	4	kl	369.7	456.7	1	1	1	1	ffffff							
140	139	5	enemy1	369.7	456.7	3	3	1	1	ffffff	16x17			369.7	431.2	48	51
141	14	4	kl	671.2	462.5	1	1	1	1	ffffff							
142	141	5	enemy1	671.2	462.5	-3	3	1	1	ffffff	16x17			671.2	437	48	51
143	14	4	kl	877.8	470.1	1	1	1	1	ffffff							
144	143	5	enemy1	877.8	470.1	-3	3	1	1	ffffff	16x17			877.8	444.6	48	51
145	14	4	kl	572.3	470	1	1	1	1	ffffff							
146	145	5	enemy1	572.3	470	-3	3	1	1	ffffff	16x17			572.3	444.5	48	51
147	14	4	Xc	347.3	474.6	1	1	1	1	ffffff							
148	147	5	gem	347.3	474.6	2	2	1	1	ffffff	16x16			347.3	458.6	32	32
149	14	4	Xc	275.8	507.8	1	1	1	1	ffffff							
150	149	5	gem	275.8	507.8	2	2	1	1	ffffff	16x16			275.8	491.8	32	32
151	14	4	kl	204.5	509	1	1	1	1	ffffff							
152	151	5	enemy1	204.5	509	3	3	1	1	ffffff	16x17			204.5	483.5	48	51
153	14	4	kl	620.3	508.8	1	1	1	1	ffffff							
154	153	5	enemy1	620.3	508.8	-3	3	1	1	ffffff	16x17			620.3	483.3	48	51
155	14	4	Xc	284.3	521.9	1	1	1	1	ffffff							
156	155	5	gem	284.3	521.9	2	2	1	1	ffffff	16x16			284.3	505.9	32	32
157	14	4	Xc	849.3	524.6	1	1	1	1	ffffff							
158	157	5	gem	849.3	524.6	2	2	1	1	ffffff	16x16			849.3	508.6	32	32
159	14	4	kl	663.8	524	1	1	1	1	ffffff							
160	159	5	enemy1	663.8	524	-3	3	1	1	ffffff	16x17			663.8	498.5	48	51
161	14	4	Xc	708.9	528.2	1	1	1	1	ffffff							
162	161	5	gem	708.9	528.2	2	2	1	1	ffffff	16x16			708.9	512.2	32	32
163	14	4	Xc	711.3	532.9	1	1	1	1	ffffff							
164	163	5	gem	711.3	532.9	2	2	1	1	ffffff	16x16			711.3	516.9	32	32
165	14	4	kl	387.1	544.6	1	1	1	1	ffffff							
166	165	5	enemy1	387.1	544.6	3	3	1	1	ffffff	16x17			387.1	519.1	48	51
167	14	4	kl	463.3	553.2	1	1	1	1	ffffff							
168	167	5	enemy1	463.3	553.2	3	3	1	1	ffffff	16x17			463.3	527.7	48	51
169	14	4	kl	199.1	557.1	1	1	1	1	ffffff							
170	169	5	enemy1	199.1	557.1	3	3	1	1	ffffff	16x17			199.1	531.6	48	51
171	14	4	Xc	119.7	580.3	1	1	1	1	ffffff							
172	171	5	gem	119.7	580.3	2	2	1	1	ffffff	16x16			119.7	564.3	32	32
173	14	4	Xc	382	584.1	1	1	1	1	ffffff							
174	173	5	gem	382	584.1	2	2	1	1	ffffff	16x16			382	568.1	32	32
175	14	4	Xc	691.3	589.4	1	1	1	1	ffffff							
176	175	5	gem	691.3	589.4	2	2	1	1	ffffff	16x16			691.3	573.4	32	32
177	14	4	Xc	421.8	593.8	1	1	1	1	ffffff							
178	177	5	gem	421.8	593.8	2	2	1	1	ffffff	16x16			421.8	577.8	32	32
179	14	4	Xc	749.2	594.8	1	1	1	1	ffffff							
180	179	5	gem	749.2	594.8	2	2	1	1	ffffff	16x16			749.2	578.8	32	32
181	14	4	Xc	807.4	613.2	1	1	1	1	ffffff							
182	181	5	gem	807.4	613.2	2	2	1	1	ffffff	16x16			807.4	597.2	32	32
183	14	4	Xc	400.3	275.4	1	1	1	1	ffffff							
184	183	5	gem	400.3	275.4	1	1	1	1	ffffff	16x16			400.3	259.4	32	32
185	6	3	Rd	-5799	-676.3	1	1	1	1	ffffff							
186	6	3	Ld	-5799	-676.3	1	1	1	1	ffffff							
187	6	3	Nd	-5799	-676.3	1	1	1	1	ffffff							
188	187	4	$l	610.5	346.7	0.971	0.971	0	1	ffffff							
189	188	5	T:-4	610.5	346.7	0.971	0.971	1	1	ffffff		14	-4	610.5	346.7	31	18
190	187	4	xu	516.1	291.4	1	1	1	1	ffffff							
191	190	5	T:+3 XP	516.1	291.4	1	1	1	1	ffffff		14	+3 XP	516.1	291.4	73	18
192	187	4	$l	412.5	239.8	1	1	1	1	ffffff							
193	192	5	T:-4	412.5	239.8	1	1	1	1	ffffff		14	-4	412.5	239.8	31.9	18.5
194	6	3	zh	-5799	-676.3	1	1	1	1	ffffff							
195	194	4	dc	318.5	2500.2	1	1	1	1	ffffff							
196	195	5	we	318.5	2496.2	1	1	1	1	ffffff							
197	196	6	bubble	318.5	2496.2	1.25	1.25	1	1	ffffff	140x42			318.5	2470	175	52.5
198	196	6	T:도와줘!	318.5	2470	1	1	1	1	ffffff		16	도와줘!	318.5	2470	60.2	18
199	1	2	yu	0	0	1	1	1	1	ffffff							
200	1	2	cd	0	0	1	1	1	1	ffffff							
201	1	2	jc	0	0	1	1	1	1	ffffff							
202	1	2	Wh	0	0	1	1	1	1	ffffff							
203	1	2	Qc	0	5	1	1	1	1	ffffff							
204	203	3	we	0	5	1	1	1	1	ffffff							
205	204	4	skill_bg	34	17	1	1	1	1	ffffff	6x6			512.5	27	957	20
206	204	4	bar	35	18	1	1	1	1	ffffff	16x16			38.2	27	6.4	18
207	204	4	gem_icon	35	27	3.75	3.75	1	1	ffffff	16x16			35	27	60	60
208	204	4	lvl_bg	995	27	4.5	4.5	1	1	ffffff	16x16			995	27	72	72
209	204	4	T:4	997	28	1	1	1	1	ffffff		18	4	997	28	22	22
210	204	4	T:2/300	512.5	28	1	1	1	1	ffffff		12	2/300	512.5	28	62	14
211	204	4	T:00:56	512.5	55	1	1	1	1	ffffff		14	00:56	512.5	55	75	19
212	1	2	Hd	1019	484	1	1	1	1	ffffff							
213	212	3	we	1019	484	1	1	1	1	ffffff							
214	1	2	Kc	0	0	1	1	1	1	ffffff							
215	214	3	we	0	0	1	1	1	1	ffffff							
216	215	4	Graphics	0	0	1	1	1	1	ffffff				515.5	290	1031	580
217	215	4	T:레벨 업!	515.5	68	1	1	1	1	ffffff		24	레벨 업!	515.5	68	114.2	26
218	215	4	we	515.5	498	1	1	1	0	ffffff							
219	218	5	reward_button_bg	410.5	469	1	1	0.96	0	48b461	34x34						
220	218	5	T:선택	515.5	498	1	1	1	0	ffffff		20	선택				
221	215	4	we	0	0	0.95	0.95	1	0	ffffff							
222	221	5	reward_button_bg	-116.4	-27.5	0.95	0.95	1	0	facc15	34x34						
223	221	5	icon_clipperboard	-100.2	-2.8	0.711	0.711	1	0	ffffff	76x79						
224	221	5	T:모두 받기!	19	0	0.95	0.95	1	0	ffffff		20	모두 받기!				
225	215	4	we	515.5	148	1	1	1	1	ffffff							
226	225	5	reward_button_bg	305.5	102	1	1	0.9	1	f59e0b	34x34			515.5	148	420	92
227	225	5	icon_bullets_firerate	345.5	148	1	1	1	1	ffffff	32x32			345.5	148	54.4	54.4
228	225	5	T:총알	395.5	136	1	1	1	1	ffffff		18	총알	412.3	136	33.6	20
229	225	5	T:발사 속도 +30%	395.5	160	1	1	1	1	ffffff		14	발사 속도 +30%	463.3	160	135.5	15
230	215	4	we	515.5	255	1	1	1	1	ffffff							
231	230	5	reward_button_bg	305.5	209	1	1	0.9	1	34d399	34x34			515.5	255	420	92
232	230	5	icon_hero_movespeed	345.5	255	1	1	1	1	ffffff	32x32			345.5	255	54.4	54.4
233	230	5	T:영웅	395.5	243	1	1	1	1	ffffff		18	영웅	412.3	243	33.6	20
234	230	5	T:이동 속도 +15%	395.5	267	1	1	1	1	ffffff		14	이동 속도 +15%	463.3	267	135.5	15
235	215	4	we	515.5	362	1	1	1	1	ffffff							
236	235	5	reward_button_bg	305.5	316	1	1	0.9	1	ef4444	34x34			515.5	362	420	92
237	235	5	icon_bullet_damage	345.5	362	1	1	1	1	ffffff	32x32			345.5	362	54.4	54.4
238	235	5	T:총알	395.5	350	1	1	1	1	ffffff		18	총알	412.3	350	33.6	20
239	235	5	T:피해량 +100%	395.5	374	1	1	1	1	ffffff		14	피해량 +100%	456.8	374	122.6	15
240	1	2	bd	58	413	-0.966	-0.966	1	0	ffffff							
241	240	3	we	60.5	412.3	-0.966	-0.966	1	0	ffffff							
242	241	4	quest_pointer	60.5	412.3	-0.966	-0.966	1	0	ffffff	94x58						
243	241	4	T:258m	70.1	409.7	1	1	1	0	ffffff		14	258m				
244	1	2	Kd	0	0	1	1	1	1	ffffff							
245	244	3	Ed	0	0	1	1	1	0	ffffff							
246	245	4	we	0	0	1	1	1	0	ffffff							
247	246	5	Graphics	0	0	1	1	1	0	ffffff							
248	246	5	Graphics	0	0	1	1	1	0	ffffff							
249	246	5	T:과제 보상	515.5	188	1	1	1	0	ffffff		18	과제 보상				
250	246	5	T:새 무기: "라이트닝"!	515.5	222	1	1	1	0	ffffff		24	새 무기: "라이트닝"!				
251	246	5	icon_lightning	515.5	294	4	4	1	0	ffffff	32x32						
252	246	5	we	435.5	364	1	1	1	0	ffffff							
253	252	6	Graphics	435.5	364	1	1	1	0	ffffff							
254	252	6	T:확인	515.5	388	1	1	1	0	ffffff		18	확인				
255	244	3	Od	0	0	1	1	1	0	ffffff							
256	255	4	we	0	0	1	1	1	0	ffffff							
257	256	5	Graphics	0	0	1	1	1	0	ffffff							
258	256	5	Graphics	0	0	1	1	1	0	ffffff							
259	256	5	T:부활?	515.5	182	1	1	1	0	ffffff		28	부활?				
260	256	5	T:8	515.5	256	1	1	1	0	ffffff		65	8				
261	256	5	we	515.5	344	1	1	1	0	ffffff							
262	261	6	reward_button_bg	400.5	315	1	1	1	0	facc15	34x34						
263	261	6	icon_clipperboard	418.5	341	0.81	0.81	1	0	ffffff	76x79						
264	261	6	T:부활	535.5	344	1	1	1	0	ffffff		20	부활				
265	256	5	we	515.5	412	1	1	1	0	ffffff							
266	265	6	reward_button_bg	400.5	383	1	1	1	0	a53a3a	34x34						
267	265	6	T:아니요	515.5	412	1	1	1	0	ffffff		20	아니요				
268	244	3	Xd	0	0	1	1	1	0	ffffff							
269	268	4	Graphics	0	0	1	1	1	0	ffffff							
270	268	4	task_bg	245.5	144	1	1	1	0	ffffff	6x6						
271	268	4	T:과제 완료!	515.5	196	1	1	1	0	ffffff		30	과제 완료!				
272	268	4	T:보상을 받으러 사원으로 돌아가거나 계속 전투	515.5	268	1	1	1	0	ffffff		21	보상을 받으러 사원으로 돌아가거나 계속 전투하세요.				
273	268	4	taskCompletionReturnButton	269.5	348	1	1	1	0	ffffff							
274	273	5	Graphics	269.5	348	1	1	1	0	8a3f32							
275	273	5	T:사원으로	388.5	378	1	1	1	0	ffffff		20	사원으로				
276	268	4	taskCompletionContinueButton	523.5	348	1	1	1	0	ffffff							
277	276	5	Graphics	523.5	348	1	1	1	0	2e7d32							
278	276	5	T:계속	647.5	378	1	1	1	0	ffffff		20	계속				
279	1	2	sc	0	0	1	1	1	1	ffffff							
280	279	3	Graphics	0	0	1	1	1	0	ffffff							
281	1	2	qd	0	0	1	1	1	1	ffffff							
