id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
43	14	4	kl	-58.1	104.1	1	1	1	1	ffffff							
44	43	5	enemy1	-58.1	104.1	3	3	1	1	ffffff	16x17			-58.1	78.6	48	51
45	14	4	kl	-151.8	129.7	1	1	1	1	ffffff							
46	45	5	enemy1	-151.8	129.7	3	3	1	1	ffffff	16x17			-151.8	104.2	48	51
47	14	4	kl	1044.2	131.1	1	1	1	1	ffffff							
48	47	5	enemy1	1044.2	131.1	-3	3	1	1	ffffff	16x17			1044.2	105.6	48	51
49	14	4	kl	1002.1	139.5	1	1	1	1	ffffff							
50	49	5	enemy1	1002.1	139.5	-3	3	1	1	ffffff	16x17			1002.1	114	48	51
51	14	4	kl	39.8	147.5	1	1	1	1	ffffff							
52	51	5	enemy1	39.8	147.5	3	3	1	1	ffffff	16x17			39.8	122	48	51
53	14	4	kl	1.8	154.9	1	1	1	1	ffffff							
54	53	5	enemy1	1.8	154.9	3	3	1	1	ffffff	16x17			1.8	129.4	48	51
55	14	4	kl	1003.8	173.1	1	1	1	1	ffffff							
56	55	5	enemy1	1003.8	173.1	-3	3	1	1	ffffff	16x17			1003.8	147.6	48	51
57	14	4	Wl	-99	175.7	1	1	1	1	ffffff							
58	57	5	fire	-99	175.7	2.5	2.5	1	1	ffffff	24x24			-99	163.7	60	60
59	57	5	Gl	-99	155.7	1	1	1	1	ffffff							
60	59	6	heart	-99	141.7	1.3	1.8	1	1	ffffff	32x32						
61	14	4	kl	-172.5	228.9	1	1	1	1	ffffff							
62	61	5	enemy1	-172.5	228.9	3	3	1	1	ffffff	16x17			-172.5	203.4	48	51
63	14	4	kl	1048.8	257	1	1	1	1	ffffff							
64	63	5	enemy1	1048.8	257	-3	3	1	1	ffffff	16x17			1048.8	231.5	48	51
65	14	4	Tl	916.7	257.5	1	1	1	1	ffffff							
66	65	5	enemy2	916.7	257.5	-3	3	1	1	ffffff	16x17			916.7	232	48	51
67	14	4	kl	924.8	273.5	1	1	1	1	ffffff							
68	67	5	enemy1	924.8	273.5	-3	3	1	1	ffffff	16x17			924.8	248	48	51
69	14	4	kl	-312.7	293.5	1	1	1	1	ffffff							
70	69	5	enemy1	-312.7	293.5	3	3	1	1	ffffff	16x17			-312.7	268	48	51
71	14	4	ic	515.5	310	1	1	1	1	ffffff							
72	71	5	hero	515.5	310	3	3	1	1	ffffff	16x16			515.5	286	48	48
73	71	5	Jl	515.5	310	1	1	1	1	ffffff							
74	71	5	Kl	515.5	310	1	1	1	1	ffffff							
75	71	5	Ql	515.5	250	1	1	0	0	ffffff							
76	75	6	we	476	246.5	1	1	1	0	ffffff							
77	76	7	Graphics	476	246.5	1	1	1	0	ffffff							
78	76	7	Graphics	482	249.5	1	1	1	0	ffffff							
79	75	6	we	488	246.5	1	1	1	0	ffffff							
80	79	7	Graphics	488	246.5	1	1	1	0	ffffff							
81	79	7	Graphics	494	249.5	1	1	1	0	ffffff							
82	75	6	we	500	246.5	1	1	1	0	ffffff							
83	82	7	Graphics	500	246.5	1	1	1	0	ffffff							
84	82	7	Graphics	506	249.5	1	1	1	0	ffffff							
85	75	6	we	512	246.5	1	1	1	0	ffffff							
86	85	7	Graphics	512	246.5	1	1	1	0	ffffff							
87	85	7	Graphics	518	249.5	1	1	1	0	ffffff							
88	75	6	we	524	246.5	1	1	1	0	ffffff							
89	88	7	Graphics	524	246.5	1	1	1	0	ffffff							
90	88	7	Graphics	530	249.5	1	1	1	0	ffffff							
91	75	6	we	536	246.5	1	1	1	0	ffffff							
92	91	7	Graphics	536	246.5	1	1	1	0	ffffff							
93	91	7	Graphics	542	249.5	1	1	1	0	ffffff							
94	75	6	we	548	246.5	1	1	1	0	ffffff							
95	94	7	Graphics	548	246.5	1	1	1	0	ffffff							
96	94	7	Graphics	554	249.5	1	1	1	0	ffffff							
97	14	4	kl	-24.9	323	1	1	1	1	ffffff							
98	97	5	enemy1	-24.9	323	3	3	1	1	ffffff	16x17			-24.9	297.5	48	51
99	14	4	ld	441	427.7	1	1	1	1	ffffff							
100	99	5	graveyard_evil_tree_inactive	441	427.7	1.2	1.2	1	1	ffffff	99x103			441	382	118.8	123.6
101	99	5	hd	441	327.7	1	1	1	1	ffffff							
102	101	6	ParticleContainer	441	317.7	1.5	4	1	1	ffffff	1x1						
103	14	4	kl	1075.5	508.1	1	1	1	1	ffffff							
104	103	5	enemy1	1075.5	508.1	-3	3	1	1	ffffff	16x17			1075.5	482.6	48	51
105	14	4	kl	1036	516.3	1	1	1	1	ffffff							
106	105	5	enemy1	1036	516.3	-3	3	1	1	ffffff	16x17			1036	490.8	48	51
107	14	4	kl	-84.8	524.3	1	1	1	1	ffffff							
108	107	5	enemy1	-84.8	524.3	3	3	1	1	ffffff	16x17			-84.8	498.8	48	51
109	14	4	Xc	849.3	524.6	1	1	1	1	ffffff							
110	109	5	gem	849.3	524.6	2	2	1	1	ffffff	16x16			849.3	508.6	32	32
111	14	4	kl	1000.8	531.2	1	1	1	1	ffffff							
112	111	5	enemy1	1000.8	531.2	-3	3	1	1	ffffff	16x17			1000.8	505.7	48	51
113	14	4	kl	136.6	575.2	1	1	1	1	ffffff							
114	113	5	enemy1	136.6	575.2	3	3	1	1	ffffff	16x17			136.6	549.7	48	51
115	14	4	kl	789.6	576.7	1	1	1	1	ffffff							
116	115	5	enemy1	789.6	576.7	-3	3	1	1	ffffff	16x17			789.6	551.2	48	51
117	14	4	Xc	119.7	580.3	1	1	1	1	ffffff							
118	117	5	gem	119.7	580.3	2	2	1	1	ffffff	16x16			119.7	564.3	32	32
119	14	4	kl	706.7	581.2	1	1	1	1	ffffff							
120	119	5	enemy1	706.7	581.2	-3	3	1	1	ffffff	16x17			706.7	555.7	48	51
121	14	4	Xc	382	584.1	1	1	1	1	ffffff							
122	121	5	gem	382	584.1	2	2	1	1	ffffff	16x16			382	568.1	32	32
123	14	4	kl	157	592	1	1	1	1	ffffff							
124	123	5	enemy1	157	592	3	3	1	1	ffffff	16x17			157	566.5	48	51
125	14	4	Xc	749.2	594.8	1	1	1	1	ffffff							
126	125	5	gem	749.2	594.8	2	2	1	1	ffffff	16x16			749.2	578.8	32	32
127	14	4	Xc	807.4	613.2	1	1	1	1	ffffff							
128	127	5	gem	807.4	613.2	2	2	1	1	ffffff	16x16			807.4	597.2	32	32
129	14	4	Zl	-212.4	1607.2	-0.484	-0.484	1	1	ffffff							
130	129	5	projectile1	-212.4	1607.2	-0.58	-0.58	1	1	ffffff	36x16			-212.4	1607.2	37.7	47.1
131	6	3	Rd	-5799	-676.3	1	1	1	1	ffffff							
132	6	3	Ld	-5799	-676.3	1	1	1	1	ffffff							
133	6	3	Nd	-5799	-676.3	1	1	1	1	ffffff							
134	6	3	zh	-5799	-676.3	1	1	1	1	ffffff							
135	134	4	dc	318.5	2500.2	1	1	1	1	ffffff							
136	135	5	we	318.5	2503.6	1	1	1	1	ffffff							
137	136	6	bubble	318.5	2503.6	1.25	1.25	1	1	ffffff	140x42			318.5	2477.3	175	52.5
138	136	6	T:도와줘!	318.5	2477.3	1	1	1	1	ffffff		16	도와줘!	318.5	2477.3	60.2	18
139	1	2	yu	0	0	1	1	1	1	ffffff							
140	1	2	cd	0	0	1	1	1	1	ffffff							
141	1	2	jc	0	0	1	1	1	1	ffffff							
142	1	2	Wh	0	0	1	1	1	1	ffffff							
143	1	2	Qc	0	5	1	1	1	1	ffffff							
144	143	3	we	0	5	1	1	1	1	ffffff							
145	144	4	skill_bg	34	17	1	1	1	1	ffffff	6x6			512.5	27	957	20
146	144	4	bar	35	18	1	1	1	1	ffffff	16x16			460.8	27	851.5	18
147	144	4	gem_icon	35	27	3.75	3.75	1	1	ffffff	16x16			35	27	60	60
148	144	4	lvl_bg	995	27	4.5	4.5	1	1	ffffff	16x16			995	27	72	72
149	144	4	T:3	997	28	1	1	1	1	ffffff		18	3	997	28	22	22
150	144	4	T:107/120	512.5	28	1	1	1	1	ffffff		12	107/120	512.5	28	84	14
151	144	4	T:00:46	512.5	55	1	1	1	1	ffffff		14	00:46	512.5	55	75	19
152	1	2	Hd	1019	484	1	1	1	1	ffffff							
153	152	3	we	1019	484	1	1	1	1	ffffff							
154	1	2	Kc	0	0	1	1	1	0	ffffff							
155	154	3	we	0	0	1	1	1	0	ffffff							
156	155	4	Graphics	0	0	1	1	1	0	ffffff							
157	155	4	T:레벨 업!	515.5	68	1	1	1	0	ffffff		24	레벨 업!				
158	155	4	we	515.5	498	1	1	1	0	ffffff							
159	158	5	reward_button_bg	410.5	469	1	1	0.96	0	48b461	34x34						
160	158	5	T:선택	515.5	498	1	1	1	0	ffffff		20	선택				
161	155	4	we	0	0	0.95	0.95	1	0	ffffff							
162	161	5	reward_button_bg	-116.4	-27.5	0.95	0.95	1	0	facc15	34x34						
163	161	5	icon_clipperboard	-100.2	-2.8	0.711	0.711	1	0	ffffff	76x79						
164	161	5	T:모두 받기!	19	0	0.95	0.95	1	0	ffffff		20	모두 받기!				
165	155	4	we	515.5	148	1.08	1.08	1	0	ffffff							
166	165	5	reward_button_bg	288.7	98.3	1.08	1.08	1	0	34d399	34x34						
167	165	5	icon_hero_movespeed	331.9	148	1.836	1.836	1	0	ffffff	32x32						
168	165	5	T:영웅	385.9	135	1.08	1.08	1	0	ffffff		18	영웅				
169	165	5	T:이동 속도 +15%	385.9	161	1.08	1.08	1	0	ffffff		14	이동 속도 +15%				
170	155	4	we	515.5	255	1	1	1	0	ffffff							
171	170	5	reward_button_bg	305.5	209	1	1	0.9	0	a3e635	34x34						
172	170	5	icon_hero_collectradius	345.5	255	1.7	1.7	1	0	ffffff	32x32						
173	170	5	T:영웅	395.5	243	1	1	1	0	ffffff		18	영웅				
174	170	5	T:수집 범위 +30%	395.5	267	1	1	1	0	ffffff		14	수집 범위 +30%				
175	155	4	we	515.5	362	1	1	1	0	ffffff							
176	175	5	reward_button_bg	305.5	316	1	1	0.9	0	ef4444	34x34						
177	175	5	icon_bullet_damage	345.5	362	1.7	1.7	1	0	ffffff	32x32						
178	175	5	T:총알	395.5	350	1	1	1	0	ffffff		18	총알				
179	175	5	T:피해량 +100%	395.5	374	1	1	1	0	ffffff		14	피해량 +100%				
180	1	2	bd	58	413	-0.966	-0.966	1	1	ffffff							
181	180	3	we	63	411.7	-0.966	-0.966	1	1	ffffff							
182	181	4	quest_pointer	63	411.7	-0.966	-0.966	1	1	ffffff	94x58			63	411.7	105.8	80.4
183	181	4	T:258m	72.6	409.1	1	1	1	1	ffffff		14	258m	72.6	409.1	61	19
184	1	2	Kd	0	0	1	1	1	1	ffffff							
185	184	3	Ed	0	0	1	1	1	0	ffffff							
186	185	4	we	0	0	1	1	1	0	ffffff							
187	186	5	Graphics	0	0	1	1	1	0	ffffff							
188	186	5	Graphics	0	0	1	1	1	0	ffffff							
189	186	5	T:과제 보상	515.5	188	1	1	1	0	ffffff		18	과제 보상				
190	186	5	T:새 무기: "라이트닝"!	515.5	222	1	1	1	0	ffffff		24	새 무기: "라이트닝"!				
191	186	5	icon_lightning	515.5	294	4	4	1	0	ffffff	32x32						
192	186	5	we	435.5	364	1	1	1	0	ffffff							
193	192	6	Graphics	435.5	364	1	1	1	0	ffffff							
194	192	6	T:확인	515.5	388	1	1	1	0	ffffff		18	확인				
195	184	3	Od	0	0	1	1	1	0	ffffff							
196	195	4	we	0	0	1	1	1	0	ffffff							
197	196	5	Graphics	0	0	1	1	1	0	ffffff							
198	196	5	Graphics	0	0	1	1	1	0	ffffff							
199	196	5	T:부활?	515.5	182	1	1	1	0	ffffff		28	부활?				
200	196	5	T:8	515.5	256	1	1	1	0	ffffff		65	8				
201	196	5	we	515.5	344	1	1	1	0	ffffff							
202	201	6	reward_button_bg	400.5	315	1	1	1	0	facc15	34x34						
203	201	6	icon_clipperboard	418.5	341	0.81	0.81	1	0	ffffff	76x79						
204	201	6	T:부활	535.5	344	1	1	1	0	ffffff		20	부활				
205	196	5	we	515.5	412	1	1	1	0	ffffff							
206	205	6	reward_button_bg	400.5	383	1	1	1	0	a53a3a	34x34						
207	205	6	T:아니요	515.5	412	1	1	1	0	ffffff		20	아니요				
208	184	3	Xd	0	0	1	1	1	0	ffffff							
209	208	4	Graphics	0	0	1	1	1	0	ffffff							
210	208	4	task_bg	245.5	144	1	1	1	0	ffffff	6x6						
211	208	4	T:과제 완료!	515.5	196	1	1	1	0	ffffff		30	과제 완료!				
212	208	4	T:보상을 받으러 사원으로 돌아가거나 계속 전투	515.5	268	1	1	1	0	ffffff		21	보상을 받으러 사원으로 돌아가거나 계속 전투하세요.				
213	208	4	taskCompletionReturnButton	269.5	348	1	1	1	0	ffffff							
214	213	5	Graphics	269.5	348	1	1	1	0	8a3f32							
215	213	5	T:사원으로	388.5	378	1	1	1	0	ffffff		20	사원으로				
216	208	4	taskCompletionContinueButton	523.5	348	1	1	1	0	ffffff							
217	216	5	Graphics	523.5	348	1	1	1	0	2e7d32							
218	216	5	T:계속	647.5	378	1	1	1	0	ffffff		20	계속				
219	1	2	sc	0	0	1	1	1	1	ffffff							
220	219	3	Graphics	0	0	1	1	1	0	ffffff							
221	1	2	qd	0	0	1	1	1	1	ffffff							
