id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
42	41	5	enemy1	638.3	119.2	-3	3	1	1	ffffff	16x17			638.3	93.7	48	51
43	14	4	kl	923.7	121.2	1	1	1	1	ffffff							
44	43	5	enemy1	923.7	121.2	-3	3	1	1	ffffff	16x17			923.7	95.7	48	51
45	14	4	kl	1029.8	138.5	1	1	1	1	ffffff							
46	45	5	enemy1	1029.8	138.5	-3	3	1	1	ffffff	16x17			1029.8	113	48	51
47	14	4	Xc	365.4	149.6	1	1	1	1	ffffff							
48	47	5	gem	365.4	149.6	2	2	1	1	ffffff	16x16			365.4	133.6	32	32
49	14	4	Wl	1105.4	225.4	1	1	1	1	ffffff							
50	49	5	fire	1105.4	225.4	2.5	2.5	1	1	ffffff	24x24			1105.4	213.4	60	60
51	49	5	Gl	1105.4	205.4	1	1	1	1	ffffff							
52	51	6	heart	1105.4	191.4	1.3	1.8	1	1	ffffff	32x32						
53	14	4	kl	226.4	233.1	1	1	1	1	ffffff							
54	53	5	enemy1	226.4	233.1	3	3	1	1	ffffff	16x17			226.4	207.6	48	51
55	14	4	Zl	528	270.4	0.536	0.536	1	1	ffffff							
56	55	5	projectile1	528	270.4	0.643	0.643	1	1	ffffff	36x16			528	270.4	39.4	46.8
57	14	4	ld	565.4	309.4	1	1	1	1	ffffff							
58	57	5	graveyard_evil_tree_inactive	565.4	309.4	1.2	1.2	1	1	ffffff	99x103			565.4	263.7	118.8	123.6
59	57	5	hd	565.4	209.4	1	1	1	1	ffffff							
60	59	6	ParticleContainer	565.4	199.4	1.5	4	1	1	ffffff	1x1						
61	14	4	ic	515.5	310	1	1	1	1	ffffff							
62	61	5	hero	515.5	310	3	3	1	1	ffffff	16x16			515.5	286	48	48
63	61	5	Jl	515.5	310	1	1	1	1	ffffff							
64	61	5	Kl	515.5	310	1	1	1	1	ffffff							
65	61	5	Ql	515.5	250	1	1	0	0	ffffff							
66	65	6	we	476	246.5	1	1	1	0	ffffff							
67	66	7	Graphics	476	246.5	1	1	1	0	ffffff							
68	66	7	Graphics	482	249.5	1	1	1	0	ffffff							
69	65	6	we	488	246.5	1	1	1	0	ffffff							
70	69	7	Graphics	488	246.5	1	1	1	0	ffffff							
71	69	7	Graphics	494	249.5	1	1	1	0	ffffff							
72	65	6	we	500	246.5	1	1	1	0	ffffff							
73	72	7	Graphics	500	246.5	1	1	1	0	ffffff							
74	72	7	Graphics	506	249.5	1	1	1	0	ffffff							
75	65	6	we	512	246.5	1	1	1	0	ffffff							
76	75	7	Graphics	512	246.5	1	1	1	0	ffffff							
77	75	7	Graphics	518	249.5	1	1	1	0	ffffff							
78	65	6	we	524	246.5	1	1	1	0	ffffff							
79	78	7	Graphics	524	246.5	1	1	1	0	ffffff							
80	78	7	Graphics	530	249.5	1	1	1	0	ffffff							
81	65	6	we	536	246.5	1	1	1	0	ffffff							
82	81	7	Graphics	536	246.5	1	1	1	0	ffffff							
83	81	7	Graphics	542	249.5	1	1	1	0	ffffff							
84	65	6	we	548	246.5	1	1	1	0	ffffff							
85	84	7	Graphics	548	246.5	1	1	1	0	ffffff							
86	84	7	Graphics	554	249.5	1	1	1	0	ffffff							
87	14	4	kl	938.4	321.7	1	1	1	1	ffffff							
88	87	5	enemy1	938.4	321.7	-3	3	1	1	ffffff	16x17			938.4	296.2	48	51
89	14	4	kl	135.5	330.5	1	1	1	1	ffffff							
90	89	5	enemy1	135.5	330.5	3	3	1	1	ffffff	16x17			135.5	305	48	51
91	14	4	Xc	846.6	351.6	1	1	1	1	ffffff							
92	91	5	gem	846.6	351.6	2	2	1	1	ffffff	16x16			846.6	335.6	32	32
93	14	4	kl	128.9	354.7	1	1	1	1	ffffff							
94	93	5	enemy1	128.9	354.7	3	3	1	1	ffffff	16x17			128.9	329.2	48	51
95	14	4	Wl	289.4	369.4	1	1	1	1	ffffff							
96	95	5	fire	289.4	369.4	2.5	2.5	1	1	ffffff	24x24			289.4	357.4	60	60
97	95	5	Gl	289.4	349.4	1	1	1	1	ffffff							
98	97	6	heart	289.4	335.4	1.3	1.8	1	1	ffffff	32x32						
99	14	4	kl	1003.1	386.5	1	1	1	1	ffffff							
100	99	5	enemy1	1003.1	386.5	-3	3	1	1	ffffff	16x17			1003.1	361	48	51
101	14	4	Xc	637.5	522.9	1	1	1	1	ffffff							
102	101	5	gem	637.5	522.9	2	2	1	1	ffffff	16x16			637.5	506.9	32	32
103	14	4	Xc	362	549	1	1	1	1	ffffff							
104	103	5	gem	362	549	2	2	1	1	ffffff	16x16			362	533	32	32
105	14	4	kl	161.8	604.9	1	1	1	1	ffffff							
106	105	5	enemy1	161.8	604.9	3	3	1	1	ffffff	16x17			161.8	579.4	48	51
107	14	4	kl	128.6	618.7	1	1	1	1	ffffff							
108	107	5	enemy1	128.6	618.7	3	3	1	1	ffffff	16x17			128.6	593.2	48	51
109	6	3	Rd	-1354.6	-794.6	1	1	1	1	ffffff							
110	6	3	Ld	-1354.6	-794.6	1	1	1	1	ffffff							
111	6	3	Nd	-1354.6	-794.6	1	1	1	1	ffffff							
112	111	4	$l	662.2	490.3	1.1	1.1	1	1	ffffff							
113	112	5	T:-2	662.2	490.3	1.1	1.1	1	1	ffffff		14	-2	662.2	490.3	34	19.8
114	6	3	zh	-1354.6	-794.6	1	1	1	1	ffffff							
115	114	4	dc	318.5	2500.2	1	1	1	1	ffffff							
116	115	5	we	318.5	2495.3	1	1	1	1	ffffff							
117	116	6	bubble	318.5	2495.3	1.25	1.25	1	1	ffffff	140x42			318.5	2469.1	175	52.5
118	116	6	T:도와줘!	318.5	2469.1	1	1	1	1	ffffff		16	도와줘!	318.5	2469.1	60.2	18
119	1	2	yu	0	0	1	1	1	1	ffffff							
120	1	2	cd	0	0	1	1	1	1	ffffff							
121	1	2	jc	0	0	1	1	1	1	ffffff							
122	1	2	Wh	0	0	1	1	1	1	ffffff							
123	1	2	Qc	0	5	1	1	1	1	ffffff							
124	123	3	we	0	5	1	1	1	1	ffffff							
125	124	4	skill_bg	34	17	1	1	1	1	ffffff	6x6			512.5	27	957	20
126	124	4	bar	35	18	1	1	1	1	ffffff	16x16			130.5	27	191	18
127	124	4	gem_icon	35	27	3.75	3.75	1	1	ffffff	16x16			35	27	60	60
128	124	4	lvl_bg	995	27	4.5	4.5	1	1	ffffff	16x16			995	27	72	72
129	124	4	T:1	997	28	1	1	1	1	ffffff		18	1	997	28	20	22
130	124	4	T:3/15	512.5	28	1	1	1	1	ffffff		12	3/15	512.5	28	50	14
131	124	4	T:00:09	512.5	55	1	1	1	1	ffffff		14	00:09	512.5	55	75	19
132	1	2	Hd	1019	484	1	1	1	1	ffffff							
133	132	3	we	1019	484	1	1	1	1	ffffff							
134	1	2	Kc	0	0	1	1	1	0	ffffff							
135	134	3	we	0	0	1	1	1	0	ffffff							
136	135	4	Graphics	0	0	1	1	1	0	ffffff							
137	135	4	T:레벨 업!	515.5	68	1	1	1	0	ffffff		24	레벨 업!				
138	135	4	we	0	0	1	1	1	0	ffffff							
139	138	5	reward_button_bg	-105	-29	1	1	0.96	0	48b461	34x34						
140	138	5	T:선택	0	0	1	1	1	0	ffffff		20	선택				
141	135	4	we	0	0	0.95	0.95	1	0	ffffff							
142	141	5	reward_button_bg	-116.4	-27.5	0.95	0.95	1	0	facc15	34x34						
143	141	5	icon_clipperboard	-100.2	-2.8	0.711	0.711	1	0	ffffff	76x79						
144	141	5	T:모두 받기!	19	0	0.95	0.95	1	0	ffffff		20	모두 받기!				
145	135	4	we	515.5	148	1	1	1	0	ffffff							
146	145	5	reward_button_bg	305.5	102	1	1	0.9	0	f59e0b	34x34						
147	145	5	icon_bullets_firerate	345.5	148	1.7	1.7	1	0	ffffff	32x32						
148	145	5	T:총알	395.5	136	1	1	1	0	ffffff		18	총알				
149	145	5	T:발사 속도 +30%	395.5	160	1	1	1	0	ffffff		14	발사 속도 +30%				
150	135	4	we	515.5	255	1	1	1	0	ffffff							
151	150	5	reward_button_bg	305.5	209	1	1	0.9	0	ef4444	34x34						
152	150	5	icon_bullet_damage	345.5	255	1.7	1.7	1	0	ffffff	32x32						
153	150	5	T:총알	395.5	243	1	1	1	0	ffffff		18	총알				
154	150	5	T:피해량 +100%	395.5	267	1	1	1	0	ffffff		14	피해량 +100%				
155	135	4	we	515.5	362	1	1	1	0	ffffff							
156	155	5	reward_button_bg	305.5	316	1	1	0.9	0	a3e635	34x34						
157	155	5	icon_hero_collectradius	345.5	362	1.7	1.7	1	0	ffffff	32x32						
158	155	5	T:영웅	395.5	350	1	1	1	0	ffffff		18	영웅				
159	155	5	T:수집 범위 +30%	395.5	374	1	1	1	0	ffffff		14	수집 범위 +30%				
160	1	2	bd	264.1	532	-0.72	-0.72	1	1	ffffff							
161	160	3	we	259.1	536.9	-0.72	-0.72	1	1	ffffff							
162	161	4	quest_pointer	259.1	536.9	-0.72	-0.72	1	1	ffffff	94x58			259.1	536.9	107.9	107
163	161	4	T:89m	266.3	529.9	1	1	1	1	ffffff		14	89m	266.3	529.9	47	19
164	1	2	Kd	0	0	1	1	1	1	ffffff							
165	164	3	Ed	0	0	1	1	1	0	ffffff							
166	165	4	we	0	0	1	1	1	0	ffffff							
167	166	5	Graphics	0	0	1	1	1	0	ffffff							
168	166	5	Graphics	0	0	1	1	1	0	ffffff							
169	166	5	T:과제 보상	515.5	188	1	1	1	0	ffffff		18	과제 보상				
170	166	5	T:새 무기: "라이트닝"!	515.5	222	1	1	1	0	ffffff		24	새 무기: "라이트닝"!				
171	166	5	icon_lightning	515.5	294	4	4	1	0	ffffff	32x32						
172	166	5	we	435.5	364	1	1	1	0	ffffff							
173	172	6	Graphics	435.5	364	1	1	1	0	ffffff							
174	172	6	T:확인	515.5	388	1	1	1	0	ffffff		18	확인				
175	164	3	Od	0	0	1	1	1	0	ffffff							
176	175	4	we	0	0	1	1	1	0	ffffff							
177	176	5	Graphics	0	0	1	1	1	0	ffffff							
178	176	5	Graphics	0	0	1	1	1	0	ffffff							
179	176	5	T:부활?	515.5	182	1	1	1	0	ffffff		28	부활?				
180	176	5	T:8	515.5	256	1	1	1	0	ffffff		65	8				
181	176	5	we	515.5	344	1	1	1	0	ffffff							
182	181	6	reward_button_bg	400.5	315	1	1	1	0	facc15	34x34						
183	181	6	icon_clipperboard	418.5	341	0.81	0.81	1	0	ffffff	76x79						
184	181	6	T:부활	535.5	344	1	1	1	0	ffffff		20	부활				
185	176	5	we	515.5	412	1	1	1	0	ffffff							
186	185	6	reward_button_bg	400.5	383	1	1	1	0	a53a3a	34x34						
187	185	6	T:아니요	515.5	412	1	1	1	0	ffffff		20	아니요				
188	164	3	Xd	0	0	1	1	1	0	ffffff							
189	188	4	Graphics	0	0	1	1	1	0	ffffff							
190	188	4	task_bg	245.5	144	1	1	1	0	ffffff	6x6						
191	188	4	T:과제 완료!	515.5	196	1	1	1	0	ffffff		30	과제 완료!				
192	188	4	T:보상을 받으러 사원으로 돌아가거나 계속 전투	515.5	268	1	1	1	0	ffffff		21	보상을 받으러 사원으로 돌아가거나 계속 전투하세요.				
193	188	4	taskCompletionReturnButton	269.5	348	1	1	1	0	ffffff							
194	193	5	Graphics	269.5	348	1	1	1	0	8a3f32							
195	193	5	T:사원으로	388.5	378	1	1	1	0	ffffff		20	사원으로				
196	188	4	taskCompletionContinueButton	523.5	348	1	1	1	0	ffffff							
197	196	5	Graphics	523.5	348	1	1	1	0	2e7d32							
198	196	5	T:계속	647.5	378	1	1	1	0	ffffff		20	계속				
199	1	2	sc	0	0	1	1	1	1	ffffff							
200	199	3	Graphics	0	0	1	1	1	0	ffffff							
201	1	2	qd	0	0	1	1	1	1	ffffff							
